12930	1990
12932	1990
12933	1991
12934	1990
12936	1987
12937	2004
12941	2004
12945	1991
12946	2006
12947	1994
12949	2005
12951	2006
12953	2004
12954	1992
12955	1991
12956	1994
12958	2006
12959	1991
12961	1987
12962	1994
12965	1994
12966	1991
12967	1983
12971	1994
12972	1980
12973	1991
12974	1990
12975	1991
12976	1992
12980	2006
12984	1983
12986	1993
12987	1994
12989	1980
12990	1994
12993	2005
12995	1994
12996	2005
12997	2004
12999	2006
13000	1991
13001	1992
13002	1993
13003	2006
13004	1980
13005	1983
13008	1994
13009	1992
13010	2006
13012	1991
13014	1992
13015	2006
13016	2006
13017	1994
13018	1988
13020	1994
13021	1992
13022	1980
13026	1984
13027	1980
13028	1988
13031	2006
13033	1993
13035	1982
13036	1994
13038	1994
13039	1990
13041	1990
13042	1986
13043	1987
13044	1991
13045	2005
13047	2006
13048	1987
13049	2004
13050	1991
13051	1988
13052	2006
13054	2006
13056	1986
13057	1980
13059	2005
13060	1986
13061	1992
13062	1994
13063	1990
13064	2006
13065	2004
13067	2004
13069	2004
13070	1993
13071	2005
13072	2004
13073	2004
13074	1986
13075	1987
13076	1990
13077	1993
13080	1990
13081	1984
13082	2005
13083	1992
13084	1983
13085	1986
13086	1986
13087	1992
13088	1990
13089	1991
13090	1988
13091	2004
13092	1983
13093	1991
13094	1992
13095	1984
13096	1994
13099	1988
13100	1990
13101	1986
13102	1980
13103	1994
13104	2004
13108	2005
13109	1994
13110	2006
13113	1988
13114	1986
13115	1992
13116	2005
13117	1986
13118	1993
13119	1983
13120	2005
13121	1994
13122	1987
13123	1988
13124	1991
13125	1988
13127	1986
13128	1987
13129	1990
13130	1991
13131	1986
13132	1994
13133	1987
13137	2004
13138	2005
13139	1987
13140	1986
13143	1992
13146	1990
13148	1994
13149	2005
13151	1986
13152	1987
13153	1986
13154	1988
13155	1986
13156	2006
13157	1980
13161	1986
13162	1991
13165	1994
13166	1980
13167	1983
13168	1991
13172	1994
13173	2005
13174	1991
13176	1993
13177	2006
13178	1994
13179	1990
13180	1992
13181	1994
13184	1984
13185	1982
13186	1994
13187	2005
13188	2006
13189	1982
13190	2006
13191	1993
13194	2005
13195	1994
13196	1987
13197	1988
13198	1992
13199	1990
13201	2005
13202	1990
13207	2006
13209	2004
13216	1994
13217	1994
13220	1993
13221	1988
13222	1988
13223	1990
13224	1987
13225	1988
13227	1986
13228	1987
13229	1991
13230	1987
13231	1992
13232	1991
13234	1990
13237	2006
13238	2005
13239	1994
13240	1991
13241	2006
13243	2006
13244	2005
13245	1992
13246	1994
13248	1984
13249	1987
13250	1993
13251	1994
13252	1987
13254	2006
13257	1983
13258	2006
13262	2004
13263	2004
13264	1992
13265	1994
13266	2006
13267	2006
13268	1983
13269	1993
13271	1993
13272	2006
13275	1986
13276	2005
13277	1994
13279	1982
13285	1988
13286	1992
13288	1990
13292	1980
13293	1990
13294	2006
13295	2005
13296	1988
13297	1988
13298	1982
13299	1994
13300	1990
13301	1988
13302	1992
13303	1988
13304	2005
13305	2006
13307	1991
13309	2004
13310	2006
13311	2006
13312	2006
13313	1993
13314	1993
13315	1992
13317	2005
13320	2006
13321	2005
13322	1994
13323	2005
13324	2006
13325	2006
13326	2006
13327	2006
13328	2006
13331	1994
13332	1994
13333	2005
13334	2006
13336	1994
13337	1987
13338	1986
13339	2004
13340	2005
13341	1984
13342	2005
13343	1986
13344	1990
13345	1992
13346	1994
13347	1992
13349	2004
13350	1994
13351	1982
13352	1993
13353	1994
13359	1987
13360	2006
13361	2006
13362	1984
13363	1987
13364	1988
13365	1991
13366	1994
13367	1994
13369	1994
13372	2004
13377	2004
13378	1990
13379	1992
13381	1990
13382	2006
13383	1986
13384	1986
13386	1988
13387	1987
13388	1986
13390	2006
13391	1987
13392	1994
13396	1988
13397	2005
13398	2006
13399	1987
13400	1991
13401	2006
13403	1990
13404	1990
13407	1993
13408	1991
13409	1991
13411	1994
13414	2005
13417	1994
13419	1991
13420	1994
13421	1983
13428	1986
13430	1986
13431	1987
13432	1990
13433	2005
13434	2005
13435	1994
13436	2006
13437	2006
13439	2006
13440	1986
13441	1986
13443	1993
13444	1991
13445	1992
13446	1994
13448	1994
13451	1993
13452	1992
13455	1987
13458	1982
13459	1983
13460	1987
13461	1982
13462	1993
13463	1987
13464	1982
13465	1987
13466	2006
13467	1982
13468	1983
13469	1980
13470	1986
13471	1992
13472	1994
13473	1994
13474	2005
13475	2006
13477	1994
13478	1994
13479	1994
13481	1983
13482	1992
13483	2005
13484	2006
13485	1986
13486	2006
13490	1983
13493	1994
13494	1980
13496	2006
13498	1992
13499	2005
13502	1991
13503	2004
13504	2005
13505	1990
13506	1991
13507	1993
13508	1992
13509	1992
13510	1994
13511	1980
13512	1982
13517	1984
13518	1988
13519	1990
13520	1991
13521	1992
13522	1982
13523	1984
13524	1990
13525	1986
13526	1986
13528	2005
13529	1986
13530	1987
13532	1994
13534	1994
13536	1990
13537	1991
13539	1991
13540	1991
13541	2005
13545	1993
13548	2006
13549	2005
13550	1988
13551	1994
13553	2004
13554	1983
13557	1986
13558	1987
13559	1988
13561	2006
13562	2006
13569	1980
13570	1982
13571	2004
13572	1982
13573	1988
13574	1992
13575	1980
13576	2006
13577	2005
13579	2005
13582	2004
13583	1982
13584	1983
13585	1987
13586	1988
13587	1992
13591	1994
13593	2005
13597	1993
13598	1994
13600	1993
13601	1984
13602	1988
13606	1990
13607	1994
13608	1992
13609	2005
13610	1990
13612	1993
13613	1991
13615	1993
13616	2004
13618	2006
13619	1983
13620	1986
13626	2006
13627	2006
13628	2006
13629	2005
13630	1982
13631	1983
13632	1987
13634	1988
13635	1988
13636	2006
13638	2004
13640	2004
13641	2006
13642	2006
13643	1984
13645	1983
13646	1988
13647	1983
13648	1991
13649	1994
13651	1994
13653	1994
13654	2006
13655	2004
13656	2005
13657	2006
13660	2006
13662	1986
13663	1986
13664	1987
13665	1988
13666	1988
13670	1986
13671	1988
13672	1992
13673	1990
13675	1990
13676	1984
13677	1990
13678	1993
13679	2005
13680	2006
13681	1987
13682	2006
13683	2005
13685	2006
13686	2005
13687	2006
13690	2006
13692	2006
13693	1992
13694	1984
13695	1986
13696	1987
13702	2004
13704	1994
13705	1988
13706	1987
13707	1983
13708	1986
13710	1991
13713	2004
13714	1982
13715	2006
13719	1980
13720	1992
13721	2006
13724	1988
13725	1991
13728	2006
13729	2005
13730	1986
13732	1980
13733	1983
13734	1986
13736	1994
13737	1988
13738	1993
13741	2004
13742	2006
13743	1990
13745	1986
13746	1993
13747	1994
13748	2006
13750	1986
13751	1994
13752	1980
13753	1987
13754	2004
13755	1990
13756	1982
13757	1991
13758	1982
13759	1983
13760	2004
13762	2004
13764	1991
13766	2006
13770	2005
13771	1990
13772	1993
13774	1980
13776	1980
13777	2005
13778	2006
13780	1990
13781	2006
13783	1984
13784	1987
13786	1990
13787	1990
13788	1984
13789	1991
13791	1984
13792	1987
13793	2004
13794	2005
13795	1994
13801	1986
13802	2005
13803	2005
13804	2006
13805	1986
13806	2006
13807	2006
13808	2006
13809	2004
13810	1994
13811	2004
13812	1986
13813	2006
13815	2005
13816	1983
13818	2005
13823	1983
13825	1994
13826	1986
13828	2004
13831	1984
13832	1986
13833	1986
13834	2006
13835	1987
13838	1993
13840	2006
13841	1987
13842	1990
13843	1994
13844	1991
13845	1990
13847	1991
13848	2006
13850	2004
13852	2005
13853	2005
13857	2006
13859	2005
13860	2006
13861	2006
13862	2006
13864	1992
13865	2005
13866	2006
13868	2006
13870	1987
13872	1991
13873	1990
13875	2004
13876	2006
13877	1990
13878	1986
13880	1991
13881	2006
13882	1992
13883	2005
13885	2006
13886	2004
13887	2006
13888	2006
13889	2005
13890	1994
13891	2006
13896	2006
13897	2005
13898	1980
13899	2004
13901	1982
13903	1983
13908	2004
13910	2005
13911	2006
13912	2005
13913	2004
13915	1983
13916	1984
13917	1986
13918	2006
13919	1987
13920	2006
13921	1988
13922	1980
13923	1992
13925	2005
13926	1986
13927	2006
13929	2005
13930	1986
13931	1990
13934	1982
13935	1994
13936	2006
13938	1984
13939	1984
13940	1986
13942	1991
13944	1992
13945	2005
13946	1986
13948	1988
13949	1986
13951	2005
13952	1988
13953	2006
13954	1994
13955	2005
13956	1992
13958	1994
13960	2006
13961	2005
13962	1984
13963	2004
13968	1992
13970	1994
13971	1990
13972	2005
13973	2006
13974	2006
13977	2006
13979	2004
13981	2005
13982	1988
13983	2005
13984	1990
13985	1984
13986	1994
13987	1994
13988	1993
13989	2004
13990	2004
13991	2006
13992	1990
13993	1987
13994	2005
13995	1991
13998	1991
13999	1987
14000	1990
14001	2006
14003	1992
14004	1993
14006	1980
14007	1994
14008	1982
14011	1984
14012	1990
14014	1991
14015	2005
14016	1991
14020	1982
14024	2006
14026	2005
14028	1987
14030	1980
14031	1994
14032	1980
14034	1990
14035	1990
14036	1980
14038	1980
14040	1983
14042	1990
14043	1983
14045	1991
14046	1982
14047	1986
14048	1982
14050	1994
14051	1993
14054	2004
14055	1987
14057	1990
14059	2004
14063	1990
14064	1990
14066	1980
14068	1983
14069	1983
14070	1990
14071	1992
14072	1992
14073	2005
14075	2006
14077	1994
14078	1988
14080	1991
14082	1991
14084	1986
14086	1987
14088	1990
14089	2006
14091	1994
14093	1982
14094	1993
14095	1980
14098	2006
14099	2006
14101	1991
14103	1990
14104	2004
14106	1987
14108	1988
14109	1986
14110	2006
14112	2005
14114	1986
14116	2005
14118	1994
14121	1991
14122	2006
14123	2006
14124	1986
14125	1980
14128	2004
14130	2005
14132	2006
14133	2004
14134	2006
14135	1984
14136	2004
14137	2005
14138	1988
14139	1994
14140	2004
14141	1993
14143	1986
14144	2006
14148	2006
14149	1994
14150	1982
14151	2005
14155	2006
14156	1986
14157	2006
14158	1982
14161	2005
14162	1990
14163	2006
14164	1994
14166	1990
14168	1994
14169	1994
14170	2005
14171	1994
14173	2006
14174	1994
14175	1982
14176	1980
14177	2006
14178	1992
14180	1986
14181	2004
14182	1988
14183	1984
14184	1991
14185	1990
14187	1988
14189	1991
14191	1994
14193	2006
14194	1982
14195	1988
14197	1994
14198	1987
14199	1988
14200	1992
14201	1993
14203	2005
14204	1986
14205	2006
14210	1983
14213	1993
14214	1980
14215	1994
14216	1994
14217	1986
14219	2006
14220	1994
14222	2006
14224	1982
14228	2005
14229	2006
14230	2006
14231	1990
14232	1992
14233	1990
14234	1994
14235	2004
14236	1988
14237	2005
14238	1992
14239	2005
14240	2006
14241	1987
14245	1988
14246	2005
14247	1992
14248	1993
14249	1994
14250	1994
14251	1986
14253	1982
14254	2004
14255	1991
14256	1988
14257	1994
14259	1994
14261	1991
14265	1982
14266	1990
14267	2005
14269	2005
14270	1987
14271	1994
14272	1992
14273	2005
14274	1990
14275	1993
14276	1987
14278	1993
14279	2004
14280	1994
14282	1992
14284	2005
14285	1988
14287	2006
14291	2006
14292	1994
14295	1994
14296	1986
14297	1993
14298	1990
14299	1994
14301	1987
14303	1991
14304	1988
14305	1986
14308	1990
14309	1994
14312	1987
14314	1994
14319	1986
14320	2005
14321	1994
14323	1992
14325	1993
14327	1983
14328	1990
14329	1987
14330	1992
14332	1994
14335	1982
14337	1983
14338	1994
14339	1980
14340	2006
14341	1990
14342	2006
14343	1994
14344	1987
14345	2006
14349	1982
14350	1983
14353	1983
14354	1987
14355	1991
14357	2005
14358	1983
14359	1984
14360	1994
14361	2006
14362	2004
14367	1993
14368	2005
14369	2005
14370	2006
14371	1982
14372	1983
14373	1990
14375	1994
14378	1986
14382	1988
14383	1986
14384	1994
14385	1993
14386	1994
14387	2006
14389	2004
14390	1993
14394	2005
14396	1990
14397	2006
14398	1988
14400	1988
14401	1988
14403	2005
14404	1990
14405	2006
14407	1983
14408	2006
14409	1986
14410	1991
14411	2006
14412	2005
14413	2005
14418	2005
14419	2006
14422	2004
14423	2005
14424	2005
14430	1990
14431	2006
14432	2006
14435	2004
14440	2006
14441	2005
14442	1987
14443	2006
14444	1990
14446	1986
14447	1988
14448	1982
14449	2005
14452	2005
14453	2004
14455	1983
14456	1984
14457	1983
14458	1986
14459	1993
14460	1986
14462	2006
14463	1988
14464	1980
14465	1982
14466	1986
14467	1987
14468	1987
14470	1993
14471	2005
14478	2005
14480	2004
14481	1988
14482	1988
14484	2004
14485	2005
14486	1987
14487	1994
14488	1994
14489	2005
14490	1986
14495	1982
14496	1984
14497	1986
14498	1988
14499	2005
14500	2006
14501	1993
14502	1994
14504	1994
14506	1986
14507	2004
14510	1986
14511	2005
14512	2006
14513	2005
14514	1980
14515	1990
14517	1987
14518	1991
14519	1992
14520	1983
14522	2005
14523	2004
14524	2005
14527	2005
14528	2005
14531	1994
14532	1986
14534	1992
14537	1980
14539	1991
14540	2005
14541	1984
14542	1982
14543	1990
14544	1990
14545	2005
14547	1994
14548	2006
14549	2004
14550	1984
14551	2004
14553	2006
14554	2005
14556	1982
14557	1986
14560	1987
14565	1991
14566	1982
14568	2005
14569	2005
14571	1993
14572	1987
14576	1987
14577	1993
14578	1992
14582	1986
14583	1988
14584	1994
14585	1994
14586	2006
14588	2004
14589	2004
14590	2004
14591	1982
14592	1987
14594	2006
14596	2005
14597	2006
14598	2006
14602	2006
14603	2005
14605	2005
14606	1986
14607	1991
14608	2005
14610	1984
14611	1994
14612	1990
14613	1991
14614	1991
14615	2005
14617	1990
14619	2005
14620	1993
14621	2004
14624	2004
14625	1988
14626	1994
14628	2006
14629	1988
14631	2006
14633	1983
14635	1994
14636	2005
14638	1994
14639	1987
14641	1992
14642	1983
14643	1993
14644	2004
14645	2006
14646	1994
14648	1980
14649	1990
14650	1982
14652	1987
14653	1986
14654	1983
14655	1986
14656	2006
14658	2005
14659	2005
14661	1980
14662	1982
14663	1986
14664	1983
14665	1994
14666	1987
14668	1988
14669	1986
14670	2006
14671	2005
14672	1992
14673	1992
14675	1994
14676	1980
14678	2004
14679	1993
14682	1992
14683	2005
14684	1994
14686	2004
14687	1993
14689	1986
14690	1993
14691	1980
14692	1994
14693	1984
14695	2006
14696	2005
14697	1993
14699	1980
14700	2006
14701	2004
14702	1994
14704	1987
14705	1994
14706	1987
14707	1994
14708	1990
14710	1990
14712	1992
14714	1993
14716	2004
14717	1991
14718	1993
14719	1986
14721	1980
14723	1990
14724	1994
14725	1986
14726	2006
14727	2006
14728	1987
14730	1982
14732	1982
14733	1990
14735	1983
14738	2006
14739	2005
14741	1994
14743	2005
14745	2004
14746	1986
14748	2006
14750	1993
14755	2005
14756	2005
14758	1994
14759	1992
14764	1982
14768	1987
14769	1992
14774	2005
14775	1988
14777	1991
14779	2004
14780	2004
14781	1987
14782	2006
14783	2005
14784	1986
14785	2006
14786	1991
14787	2005
14789	2005
14791	1990
14794	1994
14795	1991
14796	2006
14797	1986
14798	1986
14799	2005
14800	1986
14802	1988
14803	1991
14804	1987
14805	1986
14808	2004
14810	1980
14811	1990
14812	1986
14813	1992
14814	1990
14816	1991
14818	2004
14819	2006
14820	1993
14821	1980
14822	2004
14823	1980
14824	2004
14827	2005
14829	1994
14830	2006
14831	1986
14833	1986
14834	2006
14835	1992
14837	2006
14838	1988
14839	1987
14840	1990
14841	1991
14842	1987
14843	1986
14845	1986
14846	1994
14847	2005
14849	1990
14850	1994
14852	1990
14853	1986
14854	1992
14855	1990
14857	1992
14858	2005
14860	2005
14861	1994
14862	2004
14863	1983
14864	2006
14865	1994
14866	2005
14868	2005
14869	1986
14872	2006
14875	2004
14876	2006
14877	2006
14878	1986
14879	1982
14880	2006
14881	1994
14882	2004
14884	2005
14885	1991
14887	1986
14889	2006
14891	2004
14894	1993
14895	1986
14896	1994
14897	1986
14899	1991
14900	1993
14901	1984
14903	1992
14904	1992
14906	1983
14907	2006
14908	1988
14909	1982
14910	2005
14912	1987
14913	1993
14914	1994
14915	1993
14917	1988
14918	1994
14919	2006
14920	1994
14921	1982
14922	1980
14923	1990
14924	1982
14925	1994
14926	1988
14927	1994
14928	2004
14929	1994
14930	2006
14931	1986
14933	1994
14934	1991
14935	1982
14936	1993
14937	2005
14938	1994
14940	1990
14942	1992
14943	1994
14944	2005
14945	2006
14947	2006
14948	2005
14950	1994
14951	2004
14953	2005
14954	1987
14955	2004
14958	2006
14959	1982
14960	1990
14961	1983
14962	2006
14963	1986
14964	2006
14965	1988
14967	1993
14970	1990
14972	2005
14973	2005
14975	1986
14976	1991
14977	1992
14978	1994
14983	2005
14984	2006
14986	1994
14987	1993
14988	1990
14989	2006
14990	1992
14991	1987
14992	1986
14993	2005
14994	2005
14995	1983
14996	1986
14998	2006
14999	1982
15002	2005
15003	2006
15004	1980
15005	1983
15006	1986
15010	1980
15011	1993
15013	1994
15016	2004
15017	1993
15018	1990
15019	2006
15022	1983
15023	1986
15024	1994
15026	1994
15027	2006
15028	1987
15029	1990
15030	1987
15031	1986
15032	2004
15033	2006
15034	2005
15035	1986
15036	1988
15037	1991
15038	1991
15039	2006
15040	1994
15041	2005
15042	2006
15043	2005
15044	1994
15045	1994
15046	1994
15049	1987
15050	2004
15052	2006
15053	2005
15054	1991
15055	1994
15056	1982
15058	2006
15061	2005
15062	2005
15065	1982
15066	1983
15067	1986
15068	1993
15070	2005
15071	2006
15074	1983
15075	1987
15076	2006
15077	2006
15078	1988
15080	2005
15081	1994
15082	1988
15083	1993
15084	1980
15085	1987
15086	1986
15091	1982
15092	1983
15093	1990
15094	1992
15096	2006
15098	1984
15099	1982
15108	2005
15111	1994
15112	1984
15113	2006
15114	2006
15116	1987
15117	2006
15118	1994
15120	2006
15121	1988
15122	1994
15125	2005
15126	2005
15128	2006
15129	2005
15130	1987
15131	1983
15132	1980
15134	1986
15135	1990
15136	2006
15138	1993
15140	2006
15142	2004
15143	2005
15144	2005
15145	1994
15146	1993
15147	2006
15148	1992
15149	1992
15151	1988
15152	2006
15153	1982
